2025-12-03 02:30:16 install libklibc:amd64 <none> 2.0.14-1
2025-12-03 02:30:16 status half-installed libklibc:amd64 2.0.14-1
2025-12-03 02:30:16 status unpacked libklibc:amd64 2.0.14-1
2025-12-03 02:30:16 install klibc-utils:amd64 <none> 2.0.14-1
2025-12-03 02:30:16 status half-installed klibc-utils:amd64 2.0.14-1
2025-12-03 02:30:16 status unpacked klibc-utils:amd64 2.0.14-1
2025-12-03 02:30:16 install initramfs-tools-core:all <none> 0.150
2025-12-03 02:30:16 status half-installed initramfs-tools-core:all 0.150
2025-12-03 02:30:16 status unpacked initramfs-tools-core:all 0.150
2025-12-03 02:30:16 install linux-base:all <none> 4.14
2025-12-03 02:30:16 status half-installed linux-base:all 4.14
2025-12-03 02:30:16 status unpacked linux-base:all 4.14
2025-12-03 02:30:16 install initramfs-tools:all <none> 0.150
2025-12-03 02:30:16 status half-installed initramfs-tools:all 0.150
2025-12-03 02:30:16 status unpacked initramfs-tools:all 0.150
2025-12-03 02:30:16 install libxau6:amd64 <none> 1:1.0.11-1
2025-12-03 02:30:16 status half-installed libxau6:amd64 1:1.0.11-1
2025-12-03 02:30:16 status unpacked libxau6:amd64 1:1.0.11-1
2025-12-03 02:30:16 install libxdmcp6:amd64 <none> 1:1.1.5-1
2025-12-03 02:30:16 status half-installed libxdmcp6:amd64 1:1.1.5-1
2025-12-03 02:30:16 status unpacked libxdmcp6:amd64 1:1.1.5-1
2025-12-03 02:30:16 install libxcb1:amd64 <none> 1.17.0-2+b1
2025-12-03 02:30:16 status half-installed libxcb1:amd64 1.17.0-2+b1
2025-12-03 02:30:16 status unpacked libxcb1:amd64 1.17.0-2+b1
2025-12-03 02:30:16 install libx11-data:all <none> 2:1.8.12-1
2025-12-03 02:30:16 status half-installed libx11-data:all 2:1.8.12-1
2025-12-03 02:30:16 status unpacked libx11-data:all 2:1.8.12-1
2025-12-03 02:30:16 install libx11-6:amd64 <none> 2:1.8.12-1
2025-12-03 02:30:16 status half-installed libx11-6:amd64 2:1.8.12-1
2025-12-03 02:30:16 status unpacked libx11-6:amd64 2:1.8.12-1
2025-12-03 02:30:16 install libxext6:amd64 <none> 2:1.3.4-1+b3
2025-12-03 02:30:16 status half-installed libxext6:amd64 2:1.3.4-1+b3
2025-12-03 02:30:16 status unpacked libxext6:amd64 2:1.3.4-1+b3
2025-12-03 02:30:16 install libxmuu1:amd64 <none> 2:1.1.3-3+b4
2025-12-03 02:30:16 status half-installed libxmuu1:amd64 2:1.1.3-3+b4
2025-12-03 02:30:16 status unpacked libxmuu1:amd64 2:1.1.3-3+b4
2025-12-03 02:30:16 install publicsuffix:all <none> 20251016.1743-0.1
2025-12-03 02:30:16 status half-installed publicsuffix:all 20251016.1743-0.1
2025-12-03 02:30:16 status unpacked publicsuffix:all 20251016.1743-0.1
2025-12-03 02:30:16 install xauth:amd64 <none> 1:1.1.2-1.1
2025-12-03 02:30:16 status half-installed xauth:amd64 1:1.1.2-1.1
2025-12-03 02:30:16 status unpacked xauth:amd64 1:1.1.2-1.1
2025-12-03 02:30:16 install zstd:amd64 <none> 1.5.7+dfsg-2
2025-12-03 02:30:16 status half-installed zstd:amd64 1.5.7+dfsg-2
2025-12-03 02:30:16 status unpacked zstd:amd64 1.5.7+dfsg-2
2025-12-03 02:30:16 startup packages configure
2025-12-03 02:30:16 configure libexpat1:amd64 2.7.3-1 <none>
2025-12-03 02:30:16 status unpacked libexpat1:amd64 2.7.3-1
2025-12-03 02:30:16 status half-configured libexpat1:amd64 2.7.3-1
2025-12-03 02:30:16 status installed libexpat1:amd64 2.7.3-1
2025-12-03 02:30:16 configure media-types:all 14.0.0 <none>
2025-12-03 02:30:16 status unpacked media-types:all 14.0.0
2025-12-03 02:30:16 status half-configured media-types:all 14.0.0
2025-12-03 02:30:16 status installed media-types:all 14.0.0
2025-12-03 02:30:16 configure libpipeline1:amd64 1.5.8-2 <none>
2025-12-03 02:30:16 status unpacked libpipeline1:amd64 1.5.8-2
2025-12-03 02:30:16 status half-configured libpipeline1:amd64 1.5.8-2
2025-12-03 02:30:16 status installed libpipeline1:amd64 1.5.8-2
2025-12-03 02:30:16 configure liblmdb0:amd64 0.9.31-1+b2 <none>
2025-12-03 02:30:16 status unpacked liblmdb0:amd64 0.9.31-1+b2
2025-12-03 02:30:16 status half-configured liblmdb0:amd64 0.9.31-1+b2
2025-12-03 02:30:16 status installed liblmdb0:amd64 0.9.31-1+b2
2025-12-03 02:30:16 configure liburcu8t64:amd64 0.15.5-1 <none>
2025-12-03 02:30:16 status unpacked liburcu8t64:amd64 0.15.5-1
2025-12-03 02:30:16 status half-configured liburcu8t64:amd64 0.15.5-1
2025-12-03 02:30:16 status installed liburcu8t64:amd64 0.15.5-1
2025-12-03 02:30:16 configure libxau6:amd64 1:1.0.11-1 <none>
2025-12-03 02:30:16 status unpacked libxau6:amd64 1:1.0.11-1
2025-12-03 02:30:16 status half-configured libxau6:amd64 1:1.0.11-1
2025-12-03 02:30:16 status installed libxau6:amd64 1:1.0.11-1
2025-12-03 02:30:16 configure libxdmcp6:amd64 1:1.1.5-1 <none>
2025-12-03 02:30:16 status unpacked libxdmcp6:amd64 1:1.1.5-1
2025-12-03 02:30:16 status half-configured libxdmcp6:amd64 1:1.1.5-1
2025-12-03 02:30:16 status installed libxdmcp6:amd64 1:1.1.5-1
2025-12-03 02:30:16 configure libapparmor1:amd64 4.1.0-1 <none>
2025-12-03 02:30:16 status unpacked libapparmor1:amd64 4.1.0-1
2025-12-03 02:30:16 status half-configured libapparmor1:amd64 4.1.0-1
2025-12-03 02:30:16 status installed libapparmor1:amd64 4.1.0-1
2025-12-03 02:30:16 configure libc-l10n:all 2.41-12 <none>
2025-12-03 02:30:16 status unpacked libc-l10n:all 2.41-12
2025-12-03 02:30:16 status half-configured libc-l10n:all 2.41-12
2025-12-03 02:30:16 status installed libc-l10n:all 2.41-12
2025-12-03 02:30:16 configure pci.ids:all 0.0~2025.11.04-1 <none>
2025-12-03 02:30:16 status unpacked pci.ids:all 0.0~2025.11.04-1
2025-12-03 02:30:16 status half-configured pci.ids:all 0.0~2025.11.04-1
2025-12-03 02:30:16 status installed pci.ids:all 0.0~2025.11.04-1
2025-12-03 02:30:16 configure libxcb1:amd64 1.17.0-2+b1 <none>
2025-12-03 02:30:16 status unpacked libxcb1:amd64 1.17.0-2+b1
2025-12-03 02:30:16 status half-configured libxcb1:amd64 1.17.0-2+b1
2025-12-03 02:30:16 status installed libxcb1:amd64 1.17.0-2+b1
2025-12-03 02:30:16 configure linux-base:all 4.14 <none>
2025-12-03 02:30:16 status unpacked linux-base:all 4.14
2025-12-03 02:30:16 status half-configured linux-base:all 4.14
2025-12-03 02:30:16 status installed linux-base:all 4.14
2025-12-03 02:30:16 configure liblockfile-bin:amd64 1.17-2 <none>
2025-12-03 02:30:16 status unpacked liblockfile-bin:amd64 1.17-2
2025-12-03 02:30:16 status half-configured liblockfile-bin:amd64 1.17-2
2025-12-03 02:30:16 status installed liblockfile-bin:amd64 1.17-2
2025-12-03 02:30:16 configure libgdbm6t64:amd64 1.26-1 <none>
2025-12-03 02:30:16 status unpacked libgdbm6t64:amd64 1.26-1
2025-12-03 02:30:16 status half-configured libgdbm6t64:amd64 1.26-1
2025-12-03 02:30:16 status installed libgdbm6t64:amd64 1.26-1
2025-12-03 02:30:16 configure bsdextrautils:amd64 2.41.2-4 <none>
2025-12-03 02:30:16 status unpacked bsdextrautils:amd64 2.41.2-4
2025-12-03 02:30:16 status half-configured bsdextrautils:amd64 2.41.2-4
2025-12-03 02:30:16 status installed bsdextrautils:amd64 2.41.2-4
2025-12-03 02:30:16 configure netcat-traditional:amd64 1.10-50.1 <none>
2025-12-03 02:30:16 status unpacked netcat-traditional:amd64 1.10-50.1
2025-12-03 02:30:16 status half-configured netcat-traditional:amd64 1.10-50.1
2025-12-03 02:30:16 status installed netcat-traditional:amd64 1.10-50.1
2025-12-03 02:30:16 configure libgdbm-compat4t64:amd64 1.26-1 <none>
2025-12-03 02:30:16 status unpacked libgdbm-compat4t64:amd64 1.26-1
2025-12-03 02:30:16 status half-configured libgdbm-compat4t64:amd64 1.26-1
2025-12-03 02:30:16 status installed libgdbm-compat4t64:amd64 1.26-1
2025-12-03 02:30:16 configure iucode-tool:amd64 2.3.1-3 <none>
2025-12-03 02:30:16 status unpacked iucode-tool:amd64 2.3.1-3
2025-12-03 02:30:16 status half-configured iucode-tool:amd64 2.3.1-3
2025-12-03 02:30:16 status installed iucode-tool:amd64 2.3.1-3
2025-12-03 02:30:16 configure traceroute:amd64 1:2.1.6-1 <none>
2025-12-03 02:30:16 status unpacked traceroute:amd64 1:2.1.6-1
2025-12-03 02:30:16 status half-configured traceroute:amd64 1:2.1.6-1
2025-12-03 02:30:16 status installed traceroute:amd64 1:2.1.6-1
2025-12-03 02:30:16 configure libmagic-mgc:amd64 1:5.46-5 <none>
2025-12-03 02:30:16 status unpacked libmagic-mgc:amd64 1:5.46-5
2025-12-03 02:30:16 status half-configured libmagic-mgc:amd64 1:5.46-5
2025-12-03 02:30:16 status installed libmagic-mgc:amd64 1:5.46-5
2025-12-03 02:30:16 configure libcbor0.10:amd64 0.10.2-2.1 <none>
2025-12-03 02:30:16 status unpacked libcbor0.10:amd64 0.10.2-2.1
2025-12-03 02:30:16 status half-configured libcbor0.10:amd64 0.10.2-2.1
2025-12-03 02:30:16 status installed libcbor0.10:amd64 0.10.2-2.1
2025-12-03 02:30:16 configure liblsof0:amd64 4.99.4+dfsg-2 <none>
2025-12-03 02:30:16 status unpacked liblsof0:amd64 4.99.4+dfsg-2
2025-12-03 02:30:16 status half-configured liblsof0:amd64 4.99.4+dfsg-2
2025-12-03 02:30:16 status installed liblsof0:amd64 4.99.4+dfsg-2
2025-12-03 02:30:16 configure manpages:all 6.16-1 <none>
2025-12-03 02:30:16 status unpacked manpages:all 6.16-1
2025-12-03 02:30:16 status half-configured manpages:all 6.16-1
2025-12-03 02:30:16 status installed manpages:all 6.16-1
2025-12-03 02:30:16 configure libxml2-16:amd64 2.14.6+dfsg-0.1 <none>
2025-12-03 02:30:16 status unpacked libxml2-16:amd64 2.14.6+dfsg-0.1
2025-12-03 02:30:16 status half-configured libxml2-16:amd64 2.14.6+dfsg-0.1
2025-12-03 02:30:16 status installed libxml2-16:amd64 2.14.6+dfsg-0.1
2025-12-03 02:30:16 configure intel-microcode:amd64 3.20251111.1 <none>
2025-12-03 02:30:16 status unpacked intel-microcode:amd64 3.20251111.1
2025-12-03 02:30:16 status half-configured intel-microcode:amd64 3.20251111.1
2025-12-03 02:30:16 status installed intel-microcode:amd64 3.20251111.1
2025-12-03 02:30:16 configure libmaxminddb0:amd64 1.12.2-1 <none>
2025-12-03 02:30:16 status unpacked libmaxminddb0:amd64 1.12.2-1
2025-12-03 02:30:16 status half-configured libmaxminddb0:amd64 1.12.2-1
2025-12-03 02:30:16 status installed libmaxminddb0:amd64 1.12.2-1
2025-12-03 02:30:16 configure libfstrm0:amd64 0.6.1-1+b3 <none>
2025-12-03 02:30:16 status unpacked libfstrm0:amd64 0.6.1-1+b3
2025-12-03 02:30:16 status half-configured libfstrm0:amd64 0.6.1-1+b3
2025-12-03 02:30:16 status installed libfstrm0:amd64 0.6.1-1+b3
2025-12-03 02:30:16 configure libsqlite3-0:amd64 3.46.1-8 <none>
2025-12-03 02:30:16 status unpacked libsqlite3-0:amd64 3.46.1-8
2025-12-03 02:30:16 status half-configured libsqlite3-0:amd64 3.46.1-8
2025-12-03 02:30:16 status installed libsqlite3-0:amd64 3.46.1-8
2025-12-03 02:30:16 configure libuv1t64:amd64 1.51.0-2 <none>
2025-12-03 02:30:16 status unpacked libuv1t64:amd64 1.51.0-2
2025-12-03 02:30:16 status half-configured libuv1t64:amd64 1.51.0-2
2025-12-03 02:30:16 status installed libuv1t64:amd64 1.51.0-2
2025-12-03 02:30:16 configure libmagic1t64:amd64 1:5.46-5 <none>
2025-12-03 02:30:16 status unpacked libmagic1t64:amd64 1:5.46-5
2025-12-03 02:30:16 status half-configured libmagic1t64:amd64 1:5.46-5
2025-12-03 02:30:16 status installed libmagic1t64:amd64 1:5.46-5
2025-12-03 02:30:16 configure libpsl5t64:amd64 0.21.2-1.1+b1 <none>
2025-12-03 02:30:16 status unpacked libpsl5t64:amd64 0.21.2-1.1+b1
2025-12-03 02:30:16 status half-configured libpsl5t64:amd64 0.21.2-1.1+b1
2025-12-03 02:30:16 status installed libpsl5t64:amd64 0.21.2-1.1+b1
2025-12-03 02:30:16 configure libnghttp2-14:amd64 1.64.0-1.1+b1 <none>
2025-12-03 02:30:16 status unpacked libnghttp2-14:amd64 1.64.0-1.1+b1
2025-12-03 02:30:16 status half-configured libnghttp2-14:amd64 1.64.0-1.1+b1
2025-12-03 02:30:16 status installed libnghttp2-14:amd64 1.64.0-1.1+b1
2025-12-03 02:30:16 configure inetutils-telnet:amd64 2:2.6-4 <none>
2025-12-03 02:30:16 status unpacked inetutils-telnet:amd64 2:2.6-4
2025-12-03 02:30:16 status half-configured inetutils-telnet:amd64 2:2.6-4
2025-12-03 02:30:16 status installed inetutils-telnet:amd64 2:2.6-4
2025-12-03 02:30:16 configure gettext-base:amd64 0.23.2-1 <none>
2025-12-03 02:30:16 status unpacked gettext-base:amd64 0.23.2-1
2025-12-03 02:30:16 status half-configured gettext-base:amd64 0.23.2-1
2025-12-03 02:30:16 status installed gettext-base:amd64 0.23.2-1
2025-12-03 02:30:16 configure libnss-systemd:amd64 259~rc1-1 <none>
2025-12-03 02:30:16 status unpacked libnss-systemd:amd64 259~rc1-1
2025-12-03 02:30:16 status half-configured libnss-systemd:amd64 259~rc1-1
2025-12-03 02:30:16 status installed libnss-systemd:amd64 259~rc1-1
2025-12-03 02:30:16 configure krb5-locales:all 1.22.1-2 <none>
2025-12-03 02:30:16 status unpacked krb5-locales:all 1.22.1-2
2025-12-03 02:30:16 status half-configured krb5-locales:all 1.22.1-2
2025-12-03 02:30:16 status installed krb5-locales:all 1.22.1-2
2025-12-03 02:30:16 configure file:amd64 1:5.46-5 <none>
2025-12-03 02:30:16 status unpacked file:amd64 1:5.46-5
2025-12-03 02:30:16 status half-configured file:amd64 1:5.46-5
2025-12-03 02:30:16 status installed file:amd64 1:5.46-5
2025-12-03 02:30:16 configure libjemalloc2:amd64 5.3.0-3 <none>
2025-12-03 02:30:16 status unpacked libjemalloc2:amd64 5.3.0-3
2025-12-03 02:30:16 status half-configured libjemalloc2:amd64 5.3.0-3
2025-12-03 02:30:16 status installed libjemalloc2:amd64 5.3.0-3
2025-12-03 02:30:16 configure bzip2:amd64 1.0.8-6 <none>
2025-12-03 02:30:16 status unpacked bzip2:amd64 1.0.8-6
2025-12-03 02:30:16 status half-configured bzip2:amd64 1.0.8-6
2025-12-03 02:30:16 status installed bzip2:amd64 1.0.8-6
2025-12-03 02:30:16 configure amd64-microcode:amd64 3.20250311.1 <none>
2025-12-03 02:30:16 status unpacked amd64-microcode:amd64 3.20250311.1
2025-12-03 02:30:16 status half-configured amd64-microcode:amd64 3.20250311.1
2025-12-03 02:30:16 status installed amd64-microcode:amd64 3.20250311.1
2025-12-03 02:30:16 configure locales:all 2.41-12 <none>
2025-12-03 02:30:16 status unpacked locales:all 2.41-12
2025-12-03 02:30:16 status half-configured locales:all 2.41-12
2025-12-03 02:30:17 status installed locales:all 2.41-12
2025-12-03 02:30:17 configure libprotobuf-c1:amd64 1.5.1-1 <none>
2025-12-03 02:30:17 status unpacked libprotobuf-c1:amd64 1.5.1-1
2025-12-03 02:30:17 status half-configured libprotobuf-c1:amd64 1.5.1-1
2025-12-03 02:30:17 status installed libprotobuf-c1:amd64 1.5.1-1
2025-12-03 02:30:17 configure busybox:amd64 1:1.37.0-7 <none>
2025-12-03 02:30:17 status unpacked busybox:amd64 1:1.37.0-7
2025-12-03 02:30:17 status half-configured busybox:amd64 1:1.37.0-7
2025-12-03 02:30:17 status installed busybox:amd64 1:1.37.0-7
2025-12-03 02:30:17 configure libklibc:amd64 2.0.14-1 <none>
2025-12-03 02:30:17 status unpacked libklibc:amd64 2.0.14-1
2025-12-03 02:30:17 status half-configured libklibc:amd64 2.0.14-1
2025-12-03 02:30:17 status installed libklibc:amd64 2.0.14-1
2025-12-03 02:30:17 configure libx11-data:all 2:1.8.12-1 <none>
2025-12-03 02:30:17 status unpacked libx11-data:all 2:1.8.12-1
2025-12-03 02:30:17 status half-configured libx11-data:all 2:1.8.12-1
2025-12-03 02:30:17 status installed libx11-data:all 2:1.8.12-1
2025-12-03 02:30:17 configure bash-completion:all 1:2.16.0-8 <none>
2025-12-03 02:30:17 status unpacked bash-completion:all 1:2.16.0-8
2025-12-03 02:30:17 status half-configured bash-completion:all 1:2.16.0-8
2025-12-03 02:30:17 status installed bash-completion:all 1:2.16.0-8
2025-12-03 02:30:17 configure libdbus-1-3:amd64 1.16.2-2 <none>
2025-12-03 02:30:17 status unpacked libdbus-1-3:amd64 1.16.2-2
2025-12-03 02:30:17 status half-configured libdbus-1-3:amd64 1.16.2-2
2025-12-03 02:30:17 status installed libdbus-1-3:amd64 1.16.2-2
2025-12-03 02:30:17 configure xz-utils:amd64 5.8.1-2 <none>
2025-12-03 02:30:17 status unpacked xz-utils:amd64 5.8.1-2
2025-12-03 02:30:17 status half-configured xz-utils:amd64 5.8.1-2
2025-12-03 02:30:17 status installed xz-utils:amd64 5.8.1-2
2025-12-03 02:30:17 configure systemd-timesyncd:amd64 259~rc1-1 <none>
2025-12-03 02:30:17 status unpacked systemd-timesyncd:amd64 259~rc1-1
2025-12-03 02:30:17 status half-configured systemd-timesyncd:amd64 259~rc1-1
2025-12-03 02:30:17 status installed systemd-timesyncd:amd64 259~rc1-1
2025-12-03 02:30:17 configure ucf:all 3.0052 <none>
2025-12-03 02:30:17 status unpacked ucf:all 3.0052
2025-12-03 02:30:17 status half-configured ucf:all 3.0052
2025-12-03 02:30:17 status installed ucf:all 3.0052
2025-12-03 02:30:17 configure lsof:amd64 4.99.4+dfsg-2 <none>
2025-12-03 02:30:17 status unpacked lsof:amd64 4.99.4+dfsg-2
2025-12-03 02:30:17 status half-configured lsof:amd64 4.99.4+dfsg-2
2025-12-03 02:30:17 status installed lsof:amd64 4.99.4+dfsg-2
2025-12-03 02:30:17 configure libpci3:amd64 1:3.14.0-1 <none>
2025-12-03 02:30:17 status unpacked libpci3:amd64 1:3.14.0-1
2025-12-03 02:30:17 status half-configured libpci3:amd64 1:3.14.0-1
2025-12-03 02:30:17 status installed libpci3:amd64 1:3.14.0-1
2025-12-03 02:30:17 configure libffi8:amd64 3.5.2-2 <none>
2025-12-03 02:30:17 status unpacked libffi8:amd64 3.5.2-2
2025-12-03 02:30:17 status half-configured libffi8:amd64 3.5.2-2
2025-12-03 02:30:17 status installed libffi8:amd64 3.5.2-2
2025-12-03 02:30:17 configure dracut-install:amd64 109-1 <none>
2025-12-03 02:30:17 status unpacked dracut-install:amd64 109-1
2025-12-03 02:30:17 status half-configured dracut-install:amd64 109-1
2025-12-03 02:30:17 status installed dracut-install:amd64 109-1
2025-12-03 02:30:17 configure perl-modules-5.40:all 5.40.1-6 <none>
2025-12-03 02:30:17 status unpacked perl-modules-5.40:all 5.40.1-6
2025-12-03 02:30:17 status half-configured perl-modules-5.40:all 5.40.1-6
2025-12-03 02:30:17 status installed perl-modules-5.40:all 5.40.1-6
2025-12-03 02:30:17 configure dbus-session-bus-common:all 1.16.2-2 <none>
2025-12-03 02:30:17 status unpacked dbus-session-bus-common:all 1.16.2-2
2025-12-03 02:30:17 status half-configured dbus-session-bus-common:all 1.16.2-2
2025-12-03 02:30:17 status installed dbus-session-bus-common:all 1.16.2-2
2025-12-03 02:30:17 configure libuchardet0:amd64 0.0.8-2 <none>
2025-12-03 02:30:17 status unpacked libuchardet0:amd64 0.0.8-2
2025-12-03 02:30:17 status half-configured libuchardet0:amd64 0.0.8-2
2025-12-03 02:30:17 status installed libuchardet0:amd64 0.0.8-2
2025-12-03 02:30:17 configure libtasn1-6:amd64 4.20.0-2 <none>
2025-12-03 02:30:17 status unpacked libtasn1-6:amd64 4.20.0-2
2025-12-03 02:30:17 status half-configured libtasn1-6:amd64 4.20.0-2
2025-12-03 02:30:17 status installed libtasn1-6:amd64 4.20.0-2
2025-12-03 02:30:17 configure libx11-6:amd64 2:1.8.12-1 <none>
2025-12-03 02:30:17 status unpacked libx11-6:amd64 2:1.8.12-1
2025-12-03 02:30:17 status half-configured libx11-6:amd64 2:1.8.12-1
2025-12-03 02:30:17 status installed libx11-6:amd64 2:1.8.12-1
2025-12-03 02:30:17 configure libwtmpdb0:amd64 0.75.0-5 <none>
2025-12-03 02:30:17 status unpacked libwtmpdb0:amd64 0.75.0-5
2025-12-03 02:30:17 status half-configured libwtmpdb0:amd64 0.75.0-5
2025-12-03 02:30:17 status installed libwtmpdb0:amd64 0.75.0-5
2025-12-03 02:30:17 configure dbus-system-bus-common:all 1.16.2-2 <none>
2025-12-03 02:30:17 status unpacked dbus-system-bus-common:all 1.16.2-2
2025-12-03 02:30:17 status half-configured dbus-system-bus-common:all 1.16.2-2
2025-12-03 02:30:17 status installed dbus-system-bus-common:all 1.16.2-2
2025-12-03 02:30:17 configure libfido2-1:amd64 1.16.0-2 <none>
2025-12-03 02:30:17 status unpacked libfido2-1:amd64 1.16.0-2
2025-12-03 02:30:17 status half-configured libfido2-1:amd64 1.16.0-2
2025-12-03 02:30:17 status installed libfido2-1:amd64 1.16.0-2
2025-12-03 02:30:17 configure klibc-utils:amd64 2.0.14-1 <none>
2025-12-03 02:30:17 status unpacked klibc-utils:amd64 2.0.14-1
2025-12-03 02:30:17 status half-configured klibc-utils:amd64 2.0.14-1
2025-12-03 02:30:17 status installed klibc-utils:amd64 2.0.14-1
2025-12-03 02:30:17 configure openssl:amd64 3.5.4-1 <none>
2025-12-03 02:30:17 status unpacked openssl:amd64 3.5.4-1
2025-12-03 02:30:17 status half-configured openssl:amd64 3.5.4-1
2025-12-03 02:30:17 status installed openssl:amd64 3.5.4-1
2025-12-03 02:30:17 configure libjson-c5:amd64 0.18+ds-1.1 <none>
2025-12-03 02:30:17 status unpacked libjson-c5:amd64 0.18+ds-1.1
2025-12-03 02:30:17 status half-configured libjson-c5:amd64 0.18+ds-1.1
2025-12-03 02:30:17 status installed libjson-c5:amd64 0.18+ds-1.1
2025-12-03 02:30:17 configure publicsuffix:all 20251016.1743-0.1 <none>
2025-12-03 02:30:17 status unpacked publicsuffix:all 20251016.1743-0.1
2025-12-03 02:30:17 status half-configured publicsuffix:all 20251016.1743-0.1
2025-12-03 02:30:17 status installed publicsuffix:all 20251016.1743-0.1
2025-12-03 02:30:17 configure zstd:amd64 1.5.7+dfsg-2 <none>
2025-12-03 02:30:17 status unpacked zstd:amd64 1.5.7+dfsg-2
2025-12-03 02:30:17 status half-configured zstd:amd64 1.5.7+dfsg-2
2025-12-03 02:30:17 status installed zstd:amd64 1.5.7+dfsg-2
2025-12-03 02:30:17 configure libxmuu1:amd64 2:1.1.3-3+b4 <none>
2025-12-03 02:30:17 status unpacked libxmuu1:amd64 2:1.1.3-3+b4
2025-12-03 02:30:17 status half-configured libxmuu1:amd64 2:1.1.3-3+b4
2025-12-03 02:30:17 status installed libxmuu1:amd64 2:1.1.3-3+b4
2025-12-03 02:30:17 configure dbus-bin:amd64 1.16.2-2 <none>
2025-12-03 02:30:17 status unpacked dbus-bin:amd64 1.16.2-2
2025-12-03 02:30:17 status half-configured dbus-bin:amd64 1.16.2-2
2025-12-03 02:30:17 status installed dbus-bin:amd64 1.16.2-2
2025-12-03 02:30:17 configure initramfs-tools-bin:amd64 0.150 <none>
2025-12-03 02:30:17 status unpacked initramfs-tools-bin:amd64 0.150
2025-12-03 02:30:17 status half-configured initramfs-tools-bin:amd64 0.150
2025-12-03 02:30:17 status installed initramfs-tools-bin:amd64 0.150
2025-12-03 02:30:17 configure ncurses-term:all 6.5+20250216-2 <none>
2025-12-03 02:30:17 status unpacked ncurses-term:all 6.5+20250216-2
2025-12-03 02:30:17 status half-configured ncurses-term:all 6.5+20250216-2
2025-12-03 02:30:17 status installed ncurses-term:all 6.5+20250216-2
2025-12-03 02:30:17 configure bind9-libs:amd64 1:9.20.15-2 <none>
2025-12-03 02:30:17 status unpacked bind9-libs:amd64 1:9.20.15-2
2025-12-03 02:30:17 status half-configured bind9-libs:amd64 1:9.20.15-2
2025-12-03 02:30:17 status installed bind9-libs:amd64 1:9.20.15-2
2025-12-03 02:30:17 configure liblastlog2-2:amd64 2.41.2-4 <none>
2025-12-03 02:30:17 status unpacked liblastlog2-2:amd64 2.41.2-4
2025-12-03 02:30:17 status half-configured liblastlog2-2:amd64 2.41.2-4
2025-12-03 02:30:17 status installed liblastlog2-2:amd64 2.41.2-4
2025-12-03 02:30:17 configure libpam-wtmpdb:amd64 0.75.0-5 <none>
2025-12-03 02:30:17 status unpacked libpam-wtmpdb:amd64 0.75.0-5
2025-12-03 02:30:17 status half-configured libpam-wtmpdb:amd64 0.75.0-5
2025-12-03 02:30:17 status installed libpam-wtmpdb:amd64 0.75.0-5
2025-12-03 02:30:17 configure openssh-client:amd64 1:10.2p1-2 <none>
2025-12-03 02:30:17 status unpacked openssh-client:amd64 1:10.2p1-2
2025-12-03 02:30:17 status half-configured openssh-client:amd64 1:10.2p1-2
2025-12-03 02:30:17 status installed openssh-client:amd64 1:10.2p1-2
2025-12-03 02:30:17 configure libxext6:amd64 2:1.3.4-1+b3 <none>
2025-12-03 02:30:17 status unpacked libxext6:amd64 2:1.3.4-1+b3
2025-12-03 02:30:17 status half-configured libxext6:amd64 2:1.3.4-1+b3
2025-12-03 02:30:17 status installed libxext6:amd64 2:1.3.4-1+b3
2025-12-03 02:30:17 configure dbus-daemon:amd64 1.16.2-2 <none>
2025-12-03 02:30:17 status unpacked dbus-daemon:amd64 1.16.2-2
2025-12-03 02:30:17 status half-configured dbus-daemon:amd64 1.16.2-2
2025-12-03 02:30:17 status installed dbus-daemon:amd64 1.16.2-2
2025-12-03 02:30:17 configure libperl5.40:amd64 5.40.1-6 <none>
2025-12-03 02:30:17 status unpacked libperl5.40:amd64 5.40.1-6
2025-12-03 02:30:17 status half-configured libperl5.40:amd64 5.40.1-6
2025-12-03 02:30:17 status installed libperl5.40:amd64 5.40.1-6
2025-12-03 02:30:17 configure ca-certificates:all 20250419 <none>
2025-12-03 02:30:17 status unpacked ca-certificates:all 20250419
2025-12-03 02:30:17 status half-configured ca-certificates:all 20250419
2025-12-03 02:30:18 status installed ca-certificates:all 20250419
2025-12-03 02:30:18 status triggers-pending ca-certificates:all 20250419
2025-12-03 02:30:18 configure perl:amd64 5.40.1-6 <none>
2025-12-03 02:30:18 status unpacked perl:amd64 5.40.1-6
2025-12-03 02:30:18 status half-configured perl:amd64 5.40.1-6
2025-12-03 02:30:18 status installed perl:amd64 5.40.1-6
2025-12-03 02:30:18 configure dbus:amd64 1.16.2-2 <none>
2025-12-03 02:30:18 status unpacked dbus:amd64 1.16.2-2
2025-12-03 02:30:18 status half-configured dbus:amd64 1.16.2-2
2025-12-03 02:30:18 status installed dbus:amd64 1.16.2-2
2025-12-03 02:30:18 configure wtmpdb:amd64 0.75.0-5 <none>
2025-12-03 02:30:18 status unpacked wtmpdb:amd64 0.75.0-5
2025-12-03 02:30:18 status half-configured wtmpdb:amd64 0.75.0-5
2025-12-03 02:30:18 status installed wtmpdb:amd64 0.75.0-5
2025-12-03 02:30:18 configure libp11-kit0:amd64 0.25.9-2 <none>
2025-12-03 02:30:18 status unpacked libp11-kit0:amd64 0.25.9-2
2025-12-03 02:30:18 status half-configured libp11-kit0:amd64 0.25.9-2
2025-12-03 02:30:18 status installed libp11-kit0:amd64 0.25.9-2
